time,altitude_true,velocity_true,acceleration_true,mass,pressure_true,accel_true_x,accel_true_y,accel_true_z,gyro_true_x,gyro_true_y,gyro_true_z,q_x,q_y,q_z,q_w
0.27005401080216046,1.4719672433587074,16.45326055418586,127.32039103763961,24.54752142857143,1013.0731862274915,0.8612848564224733,-0.03095271820407976,117.50723055261027,0.0018895743502982283,0.02617039350381186,0.00140553485192973,0.00013206485264241166,0.003664729471962607,9.87566793807268e-05,0.9999932712593071
0.28005601120224044,1.648690967312349,17.672372395364157,121.91118411782978,24.5328,1013.0519597255777,0.850974564513906,-0.03171248368123438,112.09794965666634,0.0019596766513765656,0.026169673449010156,0.001457214380925871,0.00014184938946775255,0.0037955769213188577,0.00010606132933901911,0.9999927810867334
0.2900580116023205,1.8376131506444005,18.892218333205143,121.98459378409858,24.51807857142857,1013.0292684501137,0.8808863339164468,-0.033997015363393945,112.17112986012576,0.002029784570879407,0.026168927225199617,0.0015088624137169363,0.00015198348034244338,0.003926420573465521,0.00011362554679331445,0.9999922735760198
0.3000600120024005,2.038741102157042,20.112795151264137,122.05768180589936,24.503357142857144,1013.0051116029858,0.9108330393009576,-0.03636219351978844,112.24398038097114,0.002099897815256426,0.0261681548340612,0.0015604784822681776,0.00016246711833150257,0.004057260295207313,0.00012144921768889165,0.9999917487126682
0.3100620124024805,2.252082098358325,21.334099620128338,122.13044688642007,24.488635714285714,1012.9794883951771,0.9408143878025528,-0.03880812464048878,112.31649990532239,0.0021700160906512147,0.02616735627734915,0.001612062118856515,0.00017330029506757474,0.004188095953349329,0.00012953222562711356,0.999991206481685
0.3200640128025605,2.4776433833325746,22.55612849742494,122.20288772966008,24.473914285714287,1012.9523980467914,0.9708300852683357,-0.04133491338670361,112.3886871201121,0.002240139102902717,0.026166531556889416,0.0016636128560748606,0.00018448300075022417,0.004318927414697087,0.0001378744518665079,0.9999906468675817
0.33006601320264056,2.71543216861087,23.778878527829548,122.27500304046075,24.459192857142856,1012.9238397870769,1.0008798362598292,-0.043942662581862524,112.46054071311688,0.0023102665575465836,0.026165680674581943,0.0017151302268364648,0.00019601522414523396,0.004449754546056585,0.00014647577532386899,0.9999900698543757
0.34006801360272054,2.965455633041619,25.002346443074906,122.34679152453597,24.44447142857143,1012.8938128544547,1.0309633440554438,-0.04663147320273255,112.53205937298844,0.0023803981598166115,0.02616480363240228,0.0017666137643793382,0.0002078969525839099,0.004580577214234353,0.00015533607257537963,0.9999894754255898
0.3500700140028006,3.2277209226612182,26.226528961959936,122.41825188850301,24.42975,1012.8623164965385,1.0610803106529956,-0.04940144437056887,112.60324178928501,0.002450533614646096,0.0261639004324006,0.0018180630022704984,0.00022012817196239025,0.004711395286037516,0.00016445521785775404,0.9999888635642539
0.3600720144028806,3.502235150564809,27.451422790359068,122.48938283991313,24.41502857142857,1012.8293499701639,1.0912304367722714,-0.05225267334230007,112.67408665250277,0.0025206726266692897,0.02616297107670281,0.0018694774744104,0.00023270886674096078,0.00484220862827385,0.00017383308306940132,0.9999882342529051
0.3700740148029606,3.789005396777128,28.677024621231894,122.5601830872826,24.400307142857145,1012.7949125414098,1.1214134218576362,-0.05518525550174852,112.74459265410735,0.0025908149002228566,0.026162015567514487,0.0019208567150372615,0.000245639019943375,0.004973017107751853,0.00018346953777160946,0.9999875874735878
0.38007601520304063,4.0880387081234595,29.90333113463313,122.63065134012369,24.385585714285714,1012.7590034856248,1.151628964080692,-0.058199284350886664,112.8147584865657,0.002660960139347181,0.026161033907116247,0.001972200258731372,0.0002589186131561798,0.005103820591280801,0.0001933644491897498,0.9999869232078555
0.39007801560312066,4.399342098100688,31.130338997722887,122.70078630897578,24.370864285714287,1012.7216220874506,1.181876760342979,-0.061294851501129344,112.88458284337757,0.0027311080477879124,0.02616002609786989,0.002023507640419468,0.0002725476265280467,0.005234618945670822,0.0002035176822145023,0.99998624143677
0.40008001600320064,4.722922546748461,32.358044864777256,122.77058670543649,24.356142857142856,1012.682767640846,1.2121565062787247,-0.06447204666466334,112.95406441910764,0.002801258328997353,0.026158992142216248,0.002074778395379049,0.00028652603876910853,0.00536541203773297,0.0002139290994031013,0.9999855421409026
0.4100820164032807,5.058787000520453,33.58644537719918,122.84005124219303,24.34142142857143,1012.6424394491115,1.2424678962576408,-0.06773095764581408,113.0232019094174,0.002871410686135886,0.026157932042676278,0.0021260120592427054,0.00030085382715030107,0.005496199734279292,0.00022459856098060182,0.9999848253003354
0.4200840168033607,5.40694237215575,34.81553716352972,122.90917863305366,24.3267,1012.6006368249144,1.272810623387765,-0.07107167033245053,113.09199401109723,0.002941564822073446,0.02615684580185358,0.0021772081680024756,0.00031553096750271077,0.005626981902122907,0.00023552592484116637,0.9999840908946604
0.4300860172034407,5.7673955405503445,36.04531683945951,122.97796759297896,24.311978571428572,1012.5573590903098,1.3031843795183513,-0.07449426868742869,113.16043942209862,0.0030117204393909805,0.02615573342243292,0.0022283662580141464,0.0003305574342169278,0.005757758408078087,0.0002467110465493727,0.9999833389029822
0.44008801760352073,6.140153350628751,37.27578100784065,123.04641683811369,24.29725714285714,1012.512605576767,1.3335888552428081,-0.07799883474007414,113.22853684156652,0.003081877240381896,0.02615459490718289,0.002279485866001576,0.0003459332002424043,0.005888529118960332,0.0002581537793415413,0.9999825693039166
0.45009001800360077,6.525222613215739,38.50692625869883,123.11452508581826,24.282535714285714,1012.466375625193,1.3640237399016795,-0.08158544857770456,113.29628496987175,0.0031520349270534732,0.026153430258955626,0.0023305665290609926,0.0003616582370868183,0.006019293901586461,0.00026985397412708414,0.999981782075593
0.46009201840368075,6.922610104908197,39.738749169245835,123.18229105470056,24.267814285714287,1012.4186685859551,1.3944887215856785,-0.08525418833719217,113.36368250864331,0.0032221932011284515,0.026152239480688816,0.0023816077846654134,0.00037773251481544324,0.0061500526227746925,0.0002818114794898738,0.9999809771956536
0.4700940188037608,7.332322567947121,40.971246303892315,123.24971346464787,24.253092857142857,1012.3694838189036,1.4249834871387648,-0.08900513019656764,113.43072816080127,0.003292351764046419,0.02615102257540504,0.002432609170668748,0.0003941560020505234,0.006280805149344738,0.00029402614168963276,0.9999801546412559
0.4800960192038408,7.75436671008973,42.2044142142609,123.3167910368587,24.23837142857143,1012.3188206933985,1.455507722161272,-0.09283834836666488,113.49742063058926,0.0033625103169652886,0.026149779546214478,0.0024835702253104015,0.00041092866597065375,0.006411551348117891,0.00030649780466334364,0.9999793143890716
0.4900980196039208,8.188749204481727,43.43824943919965,123.38352249387492,24.22365,1012.2666785883282,1.4860611110130788,-0.0967539150828083,113.5637586236074,0.0034326685607628054,0.02614851039631304,0.002534490487219285,0.00042805047231016664,0.006542291085917118,0.00031922631002667955,0.9999784564152886
